GEOID,county,state,gop_margin,total_votes,pop,urban,share_women,age_00_17,age_18_24,age_25_44,age_45_64,age_65_99,foreign_share,share_college,share_white,share_black,log_hh_income,gini,delta_unemployment,cases_per10k,deaths_per100k,mobility_deaths_peak,mobility_cases_peak
01029,Cleburne County,Alabama,0.8037913380379134,7227,14916,FALSE,0.5099892732636095,0.22680343255564495,0.09942343791901315,0.2456422633413784,0.23377581120943952,0.194355054974524,0.016157146688120138,0.20523714558224226,0.9269241083400376,0.027487262000536337,10.70866793677185,0.457,0.015738540857084184,396.2188254223652,60.33789219629927,-28.085185185185185,-19.9
01031,Coffee County,Alabama,0.5307744107744108,22275,51662,FALSE,0.5068135186403934,0.2372924006039255,0.11112616623436955,0.2588362819867601,0.22724633192675467,0.16549881924819015,0.03985521272889164,0.32307184732127,0.7014633579807208,0.1680151755642445,10.926621700028281,0.4327,0.015164843118812572,362.93600712322404,21.292245751229146,-33.94193548387097,-23.43076923076923
01033,Colbert County,Alabama,0.38944273111955824,27886,54771,FALSE,0.5201110076500338,0.21093279290135292,0.11049643059283197,0.2430665863321831,0.24116777126581584,0.19433641890781617,0.019408080918734368,0.24649451617381646,0.7819831662741231,0.1608332876887404,10.780330345443172,0.4467,0.03141442939710129,420.4779901772836,58.42507896514579,-31.058064516129033,-22.76153846153846
01035,Conecuh County,Alabama,0.07390156807949078,6441,12394,FALSE,0.5096014200419557,0.21010166209456188,0.11271583024043892,0.20961755688236244,0.24600613199935453,0.22155881878328224,0.00935936743585606,0.18896833503575078,0.5004841052121994,0.47756979183475873,10.541069167646365,0.4296,0.03292106800086697,466.35468775213815,104.88946264321446,-29.915217391304346,-22.68333333333333
01037,Coosa County,Alabama,0.33491513049826616,5479,10757,FALSE,0.4922376127173004,0.16742586222924608,0.09296272194849865,0.22515571255926373,0.28855628892813984,0.22589941433485172,0.004927024263270428,0.1792094685127289,0.6479501719810355,0.3360602398438226,10.571086129249698,0.4515,0.024490086164210816,212.8846332620619,27.888816584549595,-31.62391304347826,-14.95
01039,Covington County,Alabama,0.6807228915662651,17430,37200,FALSE,0.516505376344086,0.21943548387096773,0.10432795698924731,0.22559139784946236,0.24295698924731182,0.20768817204301077,0.008333333333333333,0.2383855081447808,0.8329032258064516,0.1338978494623656,10.649938505118385,0.4598,0.014809810978631849,507.258064516129,80.64516129032258,-26.98709677419355,-17.8
01041,Crenshaw County,Alabama,0.47816230920356656,6617,13844,FALSE,0.5125686217856111,0.22435712221901186,0.10676105171915631,0.2347587402484831,0.2456659924877203,0.18845709332562843,0.013868824039295001,0.22201527286273048,0.7098381970528749,0.23129153423865934,10.672762093483625,0.4921,0.02845004141709708,448.5697775209477,216.70037561398442,-33.52222222222222,-23.014285714285716
01043,Cullman County,Alabama,0.7742228381639626,41851,82853,TRUE,0.5080564373046238,0.2257612880644032,0.11019516493066032,0.24638818147803943,0.2352117605880294,0.18244360493886763,0.02574439066780925,0.23615701190995822,0.9188442180729726,0.012479934341544664,10.712616146805829,0.4416,0.017435687358262154,340.4825413684477,30.17392248922791,-31.897849462365592,-23.14102564102564
01045,Dale County,Alabama,0.46271152092410583,19738,49277,FALSE,0.5068490370761207,0.23104085070113847,0.1236073624611888,0.2599995941311362,0.2213608783002212,0.16399131440631531,0.035067069829738014,0.2659136493191175,0.6856545650100453,0.19784077764474298,10.76246691769717,0.4479,0.018330493330922515,390.4458469468515,105.52590458023012,-30.668817204301074,-24.887179487179488
01047,Dallas County,Alabama,-0.3753918495297806,17864,39149,FALSE,0.5392219469207388,0.2408490638330481,0.12304273416945516,0.2263659352729316,0.23581700682009757,0.17392525990446756,0.012899435490050832,0.2386608344549125,0.2731615111497101,0.7042836343201614,10.429576102968031,0.4691,0.05115889153994386,486.8579018621165,68.96727885769751,-29.484946236559143,-22.833333333333336
01049,DeKalb County,Alabama,0.6978471181359858,29356,71310,TRUE,0.5047258449025382,0.24554760903099146,0.11231243864815593,0.2441172346094517,0.23138409760201936,0.16663862010938157,0.0730192118917403,0.21037174721189592,0.804361239657832,0.014317767494040106,10.607599400820764,0.4723,0.01689353908513592,516.8980507642686,42.069835927639886,-30.232258064516127,-20.623076923076923
01051,Elmore County,Alabama,0.48250060931026084,41030,81144,TRUE,0.5165877945381051,0.22465000492950804,0.12275707384403037,0.27241693778960857,0.2316375825692596,0.1485384008675934,0.021073646850044366,0.3163156639910991,0.7315882874889086,0.21225229222123632,11.016857082179145,0.4413,0.02448426178529433,407.1773636991028,72.71024351769692,-38.049462365591395,-26.37948717948718
01053,Escambia County,Alabama,0.3740414833438089,15910,37057,FALSE,0.49116226353995196,0.2236554497126049,0.10939903392071673,0.2595461046495939,0.23021291523868634,0.17718649647839815,0.006962247348679062,0.18721540547116688,0.6023423374800982,0.3197776398521197,10.498911644567459,0.4818,0.025054468749947822,477.9124052135899,83.6549100035081,-31.155913978494624,-23.53333333333333
01055,Etowah County,Alabama,0.5020323499832383,47728,102748,TRUE,0.5176159146650057,0.21576089072293378,0.11413360844006697,0.24640868922022813,0.2362771051504652,0.1874197064663059,0.02830225405847316,0.25385025875228034,0.7786136956437109,0.1543679682329583,10.70634079318413,0.4594,0.0442848342194767,440.1058901389808,52.55576750885662,-35.42580645161291,-24.73846153846154
01057,Fayette County,Alabama,0.6736253707506275,8766,16494,FALSE,0.5066084636837638,0.2109858130229174,0.10955498969322178,0.2325694191827331,0.238450345580211,0.2084394325209167,0.009336728507336,0.1888735208237283,0.8449739299139081,0.11173760155207954,10.593053327512376,0.461,0.019205083955797717,371.6502970777252,84.87935006669092,-26.317391304347826,-24.1
01059,Franklin County,Alabama,0.6590872952774687,12578,31466,FALSE,0.5018114790567597,0.2505561558507596,0.11653848598487256,0.2498887688298481,0.21445369605288248,0.16856289328163732,0.08955698213945211,0.21088118056144517,0.7684802644123816,0.042871671009979025,10.680860985223614,0.4276,0.016863866892018357,691.540075001589,101.69706985317485,-25.529032258064515,-17.099999999999998
01061,Geneva County,Alabama,0.7375846950976485,12545,26417,FALSE,0.5141386228564939,0.22023696861869252,0.10004921073551122,0.2290570465987811,0.25097475110724154,0.19968202293977363,0.014876783889162281,0.2122433127821739,0.8385130786993225,0.09414392247416437,10.63904746172768,0.44,0.01396066782685016,368.32342809554456,26.49808835219745,-24.940860215053764,-21.76666666666667
01063,Greene County,Alabama,-0.6301570680628272,4775,8324,FALSE,0.5379625180201826,0.22633349351273427,0.10523786641037962,0.21299855838539164,0.24243152330610285,0.21299855838539164,0.002763094666025949,0.15527950310559005,0.17239308024987987,0.7945699183085055,10.091874013892333,0.5115,0.05382248298475374,420.4709274387314,204.22873618452667,-32.64705882352941,-23.980392156862745
01065,Hale County,Alabama,-0.1889674324665489,7922,14809,FALSE,0.5249510432844892,0.23323654534404753,0.12809777837801337,0.21351880613140659,0.23762576811398473,0.18752110203254777,0.00243095414950368,0.1974460590048437,0.3953001553109596,0.593693024512121,10.435497201969248,0.4994,0.0554834362015136,538.8615031399825,202.57951245864,-30.092857142857145,-20.075
01067,Henry County,Alabama,0.43030759303075933,9298,17133,FALSE,0.5144458063386447,0.20988735189400573,0.10208369812642269,0.23095780073542288,0.23615245432790521,0.2209186949162435,0.009046868616120937,0.24399793159488808,0.6917060643203176,0.26551100215957507,10.82013821962583,0.4407,0.014495145066107135,437.1680382886826,35.02013657853266,-25.71505376344086,-16.96666666666667
01069,Houston County,Alabama,0.4266779286596063,46173,104702,TRUE,0.5206395293308629,0.2325934557124028,0.11252889152069684,0.25234474986151173,0.2301197684857978,0.17241313441959083,0.0238772898320949,0.2923869618788037,0.6645527306068651,0.26762621535405245,10.770188800870221,0.4832,0.026636696541456298,412.4085499799431,33.428205764932855,-30.778494623655913,-24.169047619047618
01071,Jackson County,Alabama,0.6749449991538331,23636,51852,FALSE,0.5105106842551879,0.21179510915683097,0.10296613438247319,0.23916145953868703,0.25104142559592685,0.19503587132608194,0.013712103679703772,0.2218497675556643,0.8924824500501427,0.034232045051299856,10.639933657491222,0.4516,0.020308564073456936,448.97014579958346,36.64275244927872,-32.57956989247312,-23.335087719298244
01073,Jefferson County,Alabama,-0.1314876875107412,325848,659680,TRUE,0.5269933907349018,0.22916717196216346,0.12789534319670143,0.2645525103080281,0.22409046810574823,0.15429450642735873,0.04090164928450157,0.3911009374575961,0.49889037108901285,0.4280302570943488,10.894922861960078,0.5009,0.035538689615912014,369.5731263642978,58.21004123211254,-41.95161290322581,-31.53125
01075,Lamar County,Alabama,0.7223689698317809,7193,13885,FALSE,0.5114872164205978,0.21966150522146202,0.09729924378826071,0.21836514223982714,0.24983795462729563,0.2148361541231545,0.008498379546272956,0.1982464236271343,0.859920777817789,0.10651782499099748,10.554900864611765,0.472,0.017577037836823628,380.9866762693554,43.21209938782859,-25.31086956521739,-23.883333333333333
01077,Lauderdale County,Alabama,0.4466947833735538,44339,92556,TRUE,0.5184753014391288,0.1978153766368469,0.14540386360689744,0.22994727516314448,0.22989325381390727,0.19694023077920395,0.01959894550326289,0.27878567484208117,0.847206015817451,0.10143048532780155,10.780933500586716,0.4601,0.02506977543668426,296.0369938199577,46.45836034400795,-36.06021505376344,-23.905128205128207
01079,Lawrence County,Alabama,0.5464412700392989,16031,33058,FALSE,0.5173634218646016,0.21728477221852502,0.10829451267469296,0.238913424889588,0.2540686066912699,0.18143868352592413,0.009014459434932542,0.1902608695652174,0.7648678080948635,0.1057535241091415,10.711903499513792,0.4409,0.02089277127324352,285.55871498578256,99.82455078952144,-28.456989247311828,-17.066666666666666
01081,Lee County,Alabama,0.20099651499671095,71449,161152,TRUE,0.5069685762509929,0.21338860206513105,0.22213810563939634,0.25650938244638605,0.19194921564733916,0.11601469420174741,0.055643119539316915,0.3777334258937869,0.6744191818903892,0.22725749602859413,10.848637813090836,0.5026,0.026795518062433056,416.12887212073076,40.3345909451946,-40.912903225806446,-25.14375
01083,Limestone County,Alabama,0.42587590128973285,49235,94727,TRUE,0.5007653572898962,0.2278442260390385,0.10650606479673166,0.27407180634877065,0.24032218902741562,0.15125571378804353,0.036737149915018946,0.32468828612052936,0.7654417431144236,0.13596968129466783,10.996869520224648,0.4454,0.01896121005016356,329.050851394006,35.89261773306449,-41.186021505376345,-28.112820512820512
01085,Lowndes County,Alabama,-0.458814923189466,6835,10079,FALSE,0.5216787379700367,0.22531997221946623,0.11112213513245361,0.23137215993650165,0.24804048020636968,0.18414525250520886,0.007540430598273638,0.21593237704918034,0.24655223732513146,0.74362535965869625,10.310185234046838,0.5064,0.07933701639997538,722.2938783609485,287.7269570393888,-37.82173913043478,-19.133333333333333
01087,Macon County,Alabama,-0.6381978677060645,8723,18708,FALSE,0.5406777849048535,0.1736155655334616,0.21418644430190292,0.19606585418002995,0.2229527474877058,0.19317938849689972,0.006040196707290999,0.22871927554980595,0.15854180029933718,0.8254222792388283,10.415442538332677,0.5095,0.05392783171783152,301.47530468248874,112.25144323284157,-35.95483870967742,-23.9
01089,Madison County,Alabama,0.07955146405705282,194767,362276,TRUE,0.5116016517793064,0.2199621283220528,0.13157095694994977,0.2587502346277424,0.2430025726241871,0.14671410747606797,0.055112676522872064,0.46527642618785586,0.6467886362883547,0.24046583268005609,11.089041771338046,0.462,0.023280065441132255,268.8833927723614,27.879296448012017,-47.42580645161291,-31.7
01091,Marengo County,Alabama,-0.013302752293577969,10900,19321,FALSE,0.5187102116867657,0.2278867553439263,0.11909321463692356,0.22669634076911133,0.23332125666373377,0.19300243258630506,0.0037782723461518555,0.23139831076551817,0.4488380518606697,0.5355830443558822,10.411569415631055,0.5495,0.027574676042809096,549.1434190776874,119.0414574814968,-26.631182795698926,-20.066666666666666
01093,Marion County,Alabama,0.7780111537625841,13807,29866,FALSE,0.5050893993169491,0.2100716533851202,0.10660952253398513,0.2259090604700998,0.24686934976227148,0.2105404138485234,0.012422152280184826,0.20367073584265852,0.9185361280385723,0.03431996249916293,10.489355711615616,0.4587,0.015920158279587628,375.6780285274225,103.79695975356593,-27.00967741935484,-18.1
01095,Marshall County,Alabama,0.6871264657672425,39655,95643,TRUE,0.5061844567819913,0.24975168072937903,0.11267944334661188,0.24316468534027583,0.22614305281097413,0.1682611377727591,0.07354432629674937,0.26407547800880765,0.8075447236075823,0.026651192455276394,10.736048788878751,0.4707,0.017446011801303854,476.25022218040004,54.368850830693304,-32.803225806451614,-24.015384615384615
01097,Mobile County,Alabama,0.11884977397305152,183164,414114,TRUE,0.5233993538011272,0.23619341533973737,0.1285249955326311,0.25233872798311574,0.2251626363754908,0.15778022476902495,0.03125950825135108,0.28917209131750254,0.5689230501745896,0.35542386878975357,10.770251849259882,0.476,0.045863646878525115,416.8417392312262,77.2734078055801,-31.896774193548385,-23.51875
01099,Monroe County,Alabama,0.1586051743532058,10668,21270,FALSE,0.5223319228960978,0.2232251998119417,0.11612599905970851,0.22411847672778562,0.24377056887635168,0.1927597555242125,0.005171603196991067,0.20639147802929428,0.5427362482369534,0.4236013164080865,10.323578512839612,0.5495,0.03246177949247973,313.11706629055004,47.01457451810061,-28.412903225806453,-15.675
01101,Montgomery County,Alabama,-0.314891213346917,99139,226941,TRUE,0.5282959006966569,0.23547970617913908,0.14057398178381164,0.2624823191930942,0.215580260948881,0.14588373189507406,0.04699018687676532,0.3637097192523386,0.33901763013294206,0.5779475722764947,10.82227516460887,0.4928,0.050551781970531354,470.2543832978615,92.53506417967665,-39.81290322580645,-27.73125
01103,Morgan County,Alabama,0.4919772160381222,53722,119213,TRUE,0.5075033763096307,0.2295638898442284,0.11002994639846325,0.2488570877337203,0.2403261389278015,0.17122293709578654,0.0457416556919128,0.2901269516364349,0.7563185223088086,0.12693246541903988,10.86201367960904,0.4526,0.022174141259899603,379.57269760848226,30.19804887050909,-34.48279569892473,-25.559259259259257
01105,Perry County,Alabama,-0.4820267686424474,5230,9293,FALSE,0.5412676207898418,0.2159690089314538,0.18347143010868397,0.21758312708490263,0.19229527601420424,0.1906811578607554,0.021413967502421177,0.224814713148504,0.2934466802969977,0.6931023350909287,10.062540482390729,0.4938,0.05486728258567764,651.0276552243624,64.5647261379533,-33.8,-29.133333333333336
01107,Pickens County,Alabama,0.16259826230864705,9668,20243,FALSE,0.5239341994763622,0.19913056365163267,0.12117769105369758,0.2511979449686311,0.24378797609050043,0.18470582423553822,0.034382255594526505,0.20207253886010362,0.5364817467766635,0.39840932668082796,10.592852589800613,0.4907,0.030985159014202783,458.9240725188954,88.91962653756853,-29.42608695652174,-21.1
01109,Pike County,Alabama,0.17383137056571057,13841,33333,FALSE,0.5205952059520595,0.1941019410194102,0.25824258242582426,0.21198211982119822,0.18729187291872917,0.14838148381483815,0.04245042450424504,0.24044224397870678,0.5601656016560166,0.36582365823658236,10.530681878927565,0.5367,0.016625065392305273,416.1041610416104,42.00042000420004,-30.498924731182797,-20.06666666666667
01111,Randolph County,Alabama,0.5865091815077973,10837,22647,FALSE,0.5117675630326313,0.21618757451318055,0.11352497019472778,0.22047070252130524,0.24572791098158697,0.20408884178919945,0.012937695942067381,0.23316996225564757,0.7529474102530136,0.19671479666180952,10.67812254994234,0.4815,0.01682952947839695,382.39060361195743,70.64953415463417,-29.81290322580645,-16.7
01113,Russell County,Alabama,-0.06395048994326968,21329,57952,FALSE,0.5192400607399227,0.2444954445057979,0.12436154058531199,0.2691020154610712,0.22349530646051904,0.13854569298729982,0.03661651021535064,0.27140671036703745,0.46065709552733297,0.43411789066813916,10.65594083899348,0.4661,0.023845536802706752,344.76808393152953,5.176697956929873,-34.79784946236559,-28.34871794871795
01115,St. Clair County,Alabama,0.6395445647037645,44441,87989,TRUE,0.49978974644557844,0.22776710725204286,0.1045471593040039,0.26431713055040973,0.24065508188523566,0.16271352100830785,0.01596790507904397,0.24149349502560782,0.8586982463717056,0.0956710497903147,10.973511734352114,0.4065,0.02473401239616021,367.20499153303257,48.86974508177158,-38.08494623655914,-29.787179487179486
01117,Shelby County,Alabama,0.4039321444106133,114950,213432,TRUE,0.5157895723228008,0.23719498481952098,0.11188106750627834,0.26980021739945276,0.23252370778514936,0.14860002248959855,0.056116233741894374,0.46737548139822,0.7786554968327148,0.12024907230405937,11.261896710166482,0.4392,0.01839747079580744,365.31541661981333,32.79733123430414,-46.0010752688172,-30.783333333333335
01119,Sumter County,Alabama,-0.4848195835320299,6291,12797,FALSE,0.5368445729467844,0.19301398765335626,0.23271079159177932,0.18246464015003516,0.21723841525357507,0.1745721653512542,0.01648823943111667,0.23559601045802267,0.24810502461514417,0.7191529264671407,10.099095453655817,0.5289,0.024489913725863052,381.3393764163476,164.1009611627725,-38.982608695652175,-32.2
01121,Talladega County,Alabama,0.25508229818018674,35663,80387,TRUE,0.517011457076393,0.2146740144550736,0.12172366178610969,0.2465697189844129,0.24222822098100438,0.17480438379339944,0.015300981501984152,0.21797877395849832,0.6262704168584473,0.32370905743465983,10.62924712082355,0.467,0.037095586909675536,348.93701717939473,47.271324965479494,-36.71397849462365,-23.94102564102564
01123,Tallapoosa County,Alabama,0.43370968510313945,20991,40541,FALSE,0.5172048050122099,0.208899632470832,0.11506869588811326,0.21252559137663107,0.2537184578574776,0.20978762240694607,0.014651833945881947,0.25495759541032675,0.6887348610049087,0.26970227670753066,10.732672357496405,0.4689,0.036976534924789375,344.34276411534,214.5975678942305,-35.336559139784946,-18.433333333333334
01125,Tuscaloosa County,Alabama,0.14807257241715832,90172,207305,TRUE,0.5175900243602422,0.21040495887701696,0.20868285859000024,0.2540990328260293,0.1981476568341333,0.12866549287282025,0.03783314440076216,0.3186874950362582,0.6154844311521671,0.31891657220038105,10.884198048496515,0.4677,0.039641440732408384,519.2349436820144,69.94524975277972,-40.578494623655914,-29.120833333333334
01127,Walker County,Alabama,0.6791145332050048,31170,64110,FALSE,0.5093901107471533,0.2223678053345812,0.10945250350959289,0.2356886601154266,0.24233348931523943,0.1901575417251599,0.014849477460614569,0.20289244594215108,0.8894712213383248,0.06165964748089222,10.683500266117655,0.4522,0.027200258553092653,461.7064420527219,148.1828107939479,-29.538709677419355,-25.853846153846153
01129,Washington County,Alabama,0.48512843623253715,8876,16541,FALSE,0.5067408258267335,0.22900671059790823,0.10591862644338311,0.21407411885617555,0.2667916087298229,0.18420893537271024,0.027144670817967474,0.20018819101387908,0.6494770570098543,0.23541502932108094,10.630335431268707,0.4989,0.03335437094800088,467.32362009552025,72.5470044132761,-26.130434782608695,-17.833333333333332
01131,Wilcox County,Alabama,-0.3752329324072506,5903,10681,FALSE,0.5305682988484224,0.24126954405018256,0.12657990824829135,0.22525980713416346,0.21720812657990826,0.18968261398745437,0.006179196704428424,0.16966929911154985,0.2684205598726711,0.6937552663608276,10.342226237407218,0.4887,0.07429195984697413,538.3391068252037,112.34903098960771,-30.67608695652174,-27.01666666666667
01133,Winston County,Alabama,0.8171747607231479,11284,23784,FALSE,0.5046670030272452,0.20711402623612513,0.09968886646485033,0.22250252270433904,0.25731584258324924,0.21337874201143625,0.015010090817356206,0.19360483614381163,0.936974436596031,0.0073158425832492435,10.485395862604143,0.4752,0.014557461558332027,412.041708711739,54.6585940127817,-26.27956989247312,-18.566666666666666
04001,Apache County,Arizona,-0.3368388142000398,35183,71511,TRUE,0.5083973095048314,0.27339849813315437,0.13016179329054273,0.23294318356616464,0.213953098124764,0.14954342688537428,0.014053781935646265,0.17711701308699,0.1820978590706325,0.005215980758205031,10.389272253058634,0.5013,0.030951833831133188,559.7740207800198,239.1240508453245,-39.97741935483871,-25.56923076923077
04003,Cochise County,Arizona,0.1955418120483522,60473,125867,TRUE,0.4917889518301064,0.21757887293730685,0.11477194181159478,0.23265033726075937,0.21827802362811538,0.21672082436222362,0.10748647381760112,0.3151572384520872,0.5499137978977809,0.03670541126744897,10.804887971915088,0.4427,0.013625745353509446,175.10546847068733,59.58670660300158,-36.9,-26.525
04005,Coconino County,Arizona,-0.24058571701251596,73346,141274,TRUE,0.5060025199258179,0.20742670271953792,0.24143862281806985,0.23481319988108215,0.1961082718688506,0.12021320271245947,0.044275662896215866,0.3633919799946414,0.540517009499271,0.011155626654586123,10.993075914439594,0.4667,0.04502088784871833,380.46632784518033,105.46880530033835,-46.991397849462366,-25.920833333333334
04007,Gila County,Arizona,0.34084832719127106,27678,53546,FALSE,0.5049676913308183,0.20042580211407016,0.09081910880364547,0.18217980801553804,0.24272588055130168,0.28384940051544466,0.03540880738056998,0.2599616947727379,0.62253016098308,0.006499084898965376,10.681090764636389,0.4427,0.022072145141512386,370.33578605311317,134.46382549583535,-27.42688172043011,-18.28095238095238
04009,Graham County,Arizona,0.44778607628700984,14996,37996,FALSE,0.4650752710811664,0.2706337509211496,0.13935677439730498,0.2676597536582798,0.1854405726918623,0.1369091483314033,0.03037161806505948,0.22974777180384656,0.5085798505105801,0.018238761974944732,10.846498109109664,0.4196,0.016895678752201486,327.9292557111275,76.32382356037478,-27.263440860215056,-22.366666666666667
04011,Greenlee County,Arizona,0.3392082429501085,3688,9522,FALSE,0.47658055030455787,0.27599243856332706,0.13547574039067423,0.2669607225372821,0.19785759294265912,0.12371350556605755,0.023419449695442133,0.19379170293008413,0.46618357487922707,0.020478890989287964,11.05838565221483,0.3805,0.014737034033782022,107.12035286704474,10.501995379122032,-30.621739130434783,-32.766666666666666
04012,La Paz County,Arizona,0.3878016085790885,7460,20793,FALSE,0.4850189967777617,0.1632761025345068,0.09046313663252056,0.16346847496753716,0.1968450920983023,0.38594719376713316,0.09666714759774925,0.17410047131854237,0.5739912470542972,0.008801038811138364,10.452879829450936,0.4879,0.009754836314478828,301.54378877506855,81.75828403789737,-20.016129032258064,-40.5
04013,Maricopa County,Arizona,-0.021797315744331247,2069475,4328810,TRUE,0.5055077492428635,0.24165093871063872,0.13035730373936485,0.27148916214848884,0.20823690575469933,0.14826568964680825,0.14829225583936462,0.38034159784985083,0.5524102466959742,0.05314070148608971,11.073939767093938,0.4641,0.032813801026116335,366.7543736038311,83.30233944201755,-43.1,-34.725
04015,Mohave County,Arizona,0.5129076930423571,104705,207695,TRUE,0.4947206239919112,0.1750932858277763,0.08678591203447363,0.19358674980139146,0.24899010568381522,0.2955439466525434,0.06034810659861817,0.2020907143565888,0.7729073882375599,0.009961722718409206,10.727399802975626,0.4456,0.04231832967725466,213.77500662028453,112.66520619177159,-32.181720430107525,-21.727083333333333
